dt,sentiment_balance,unique_social_volume_1h,miners_to_exchanges_flow,whale_transaction_count_more_than_100k_usd_5min,whale_transaction_count_more_than_1m_usd_5min,Date,Price,Open,High,Low,Vol.,Change %,5_day_ma,10_day_ma,20_day_ma,5_day_mv,10_day_mv,20_day_mv
2021-07-25,24.30666476488113,102.0,95.92001724000131,309.0,69.0,2021-07-25,35391.1,34392.5,35391.1,33881.3,65099.99999999999,4.63,38424.86,39305.840000000004,41725.990000000005,113438.0,86569.0,91746.5
2021-07-26,89.17059886455536,376.0,66.21521601999991,476.0,105.0,2021-07-26,37276.6,35392.3,40522.9,35236.7,177630.0,5.33,39787.31999999999,39740.42,42310.51,120108.0,87981.0,91706.0
2021-07-27,24.793902575969696,191.0,25.233775999999654,819.0,189.0,2021-07-27,39452.0,37294.3,39455.9,36427.4,100240.0,5.84,40642.740000000005,40099.479999999996,42796.245,93512.0,83278.0,85730.0
2021-07-28,77.80867779254913,201.0,24.53546063,596.0,107.0,2021-07-28,40003.2,39450.4,40862.2,38883.8,148920.0,1.4,40728.0,40433.81999999999,43123.46000000001,89530.0,84447.0,80838.5
2021-07-29,54.19789499044418,170.0,26.43107146,255.0,74.0,2021-07-29,40001.4,40009.0,40630.7,39340.8,75300.0,-0.0,40561.03999999999,40894.92,43357.88,74708.0,80839.0,77599.5
2021-07-30,5.952975273132324,139.0,24.76442523,468.0,90.0,2021-07-30,42203.4,40001.1,42264.4,38358.4,98450.0,5.5,40186.82,41274.06,43594.0,59700.0,83834.0,74952.5
2021-07-31,55.47194182872772,241.0,42.78669995000001,627.0,99.0,2021-07-31,41553.7,42201.4,42285.3,41066.4,44650.0,-1.54,39693.520000000004,41682.15,43821.62500000001,55854.0,85697.0,73926.0
2021-08-01,32.25232529640198,147.0,56.72197928,466.0,91.0,2021-08-01,39878.3,41510.0,42565.0,39556.5,80330.0,-4.03,39556.22,42086.16,44210.14,73044.0,89287.0,75853.0
2021-08-02,78.68587005138397,171.0,12.453911210000166,513.0,128.0,2021-08-02,39168.4,39869.8,40449.0,38692.5,74810.0,-1.78,40139.64,42654.759999999995,44660.015,79364.0,88797.0,72746.5
2021-08-03,66.33105164766312,167.0,19.016555090000093,472.0,83.0,2021-08-03,38130.3,39167.4,39766.6,37688.2,260.0,-2.65,41228.8,43178.26,45164.32,86970.0,89423.0,71472.0
2021-08-04,27.680703818798065,106.0,31.75359849,342.0,65.0,2021-08-04,39736.9,38188.4,39956.5,37556.0,79220.0,4.21,42361.3,44146.14,45734.78999999999,107968.0,96924.0,75227.5
2021-08-05,41.37183094024658,105.0,50.84832363000015,394.0,69.0,2021-08-05,40867.2,39734.4,41366.3,37365.4,130600.0,2.84,43670.780000000006,44880.6,46133.68,115540.0,95431.0,74979.5
2021-08-06,61.34640961885452,198.0,25.26117677999958,619.0,119.0,2021-08-06,42795.4,40868.4,43253.4,39905.4,111930.0,4.72,44616.1,45493.009999999995,46540.045,105530.0,88182.0,71626.5
2021-08-07,52.41646444797516,118.0,12.62958707,313.0,60.0,2021-08-07,44614.2,42784.7,44697.3,42611.0,112840.0,4.25,45169.88,45813.1,46741.854999999996,98230.0,77230.0,69719.5
2021-08-08,39.25194066762924,153.0,50.54852075000002,474.0,99.0,2021-08-08,43792.8,44584.9,45284.1,43314.4,105250.0,-1.84,45127.72000000001,45820.840000000004,46964.36,91876.0,74360.0,67201.0
2021-08-09,57.6137278676033,155.0,25.900763480000023,183.0,40.0,2021-08-09,46284.3,43794.9,46460.7,42824.1,117080.0,5.69,45930.979999999996,45913.94,47219.575,85880.0,66071.0,63775.0
2021-08-10,71.60742354393005,198.0,19.15902360999978,527.0,138.0,2021-08-10,45593.8,46281.8,46663.4,44681.2,80550.0,-1.49,46090.42,45961.1,47344.23,75322.0,62155.0,60302.0
2021-08-11,46.3757718205452,132.0,12.62328493,515.0,73.0,2021-08-11,45564.3,45593.2,46736.5,45367.9,75430.0,-0.06,46369.92,46334.12,47414.175,70834.0,62419.0,59358.5
2021-08-12,69.13955444097519,164.0,38.18478488000036,565.0,103.0,2021-08-12,44403.4,45562.3,46213.8,43814.7,81070.0,-2.55,46456.32000000001,46665.270000000004,47492.479999999996,56230.0,56696.0,59161.0
2021-08-13,80.25838786363602,195.0,25.20180655000005,366.0,68.0,2021-08-13,47809.1,44404.0,47836.0,44242.4,75270.0,7.67,46513.96,47150.38,47713.280000000006,56844.0,53521.0,58826.5
2021-08-14,61.13904666900635,152.0,29.75363538999983,492.0,87.0,2021-08-14,47081.5,47809.6,48090.9,46117.2,64290.00000000001,-1.52,45896.9,47323.44,47786.53999999999,46262.0,53531.0,59073.5
2021-08-15,46.13972127437592,136.0,12.7255185,364.0,94.0,2021-08-15,46991.3,47082.6,47344.1,45564.1,58110.0,-0.19,45831.780000000006,47386.76,47932.41499999999,48988.0,54528.0,60263.0
2021-08-16,73.40585744380951,159.0,25.08928964,487.0,77.0,2021-08-16,45996.3,46991.6,48002.4,45672.1,2410.0,-2.12,46298.32,47587.08,48078.770000000004,54004.0,55071.0,59764.5
2021-08-17,42.55557811260224,155.0,19.00965593,243.0,42.0,2021-08-17,44691.6,45907.5,47140.6,44441.3,84140.0,-2.84,46874.219999999994,47670.61,48367.384999999995,57162.0,62209.0,62509.0
2021-08-18,40.118803322315216,104.0,39.06642881000022,589.0,59.0,2021-08-18,44723.8,44691.1,46004.9,44230.0,22360.0,0.07,47786.8,48107.88,48766.409999999996,50198.0,60042.0,61775.0
2021-08-19,94.869735121727,133.0,21.39025956,319.0,69.0,2021-08-19,46755.9,44725.9,47012.3,43986.7,77920.0,4.54,48749.979999999996,48525.21000000001,48869.2,60800.0,61479.0,70035.0
2021-08-20,29.99609225988388,136.0,0.8603638699999999,546.0,92.0,2021-08-20,49324.0,46756.7,49343.3,46646.8,83190.0,5.49,48941.740000000005,48727.36,48834.475,60068.0,58449.0,71163.0
2021-08-21,44.71937292814255,145.0,0.0,484.0,112.0,2021-08-21,48875.8,49330.0,49719.1,48293.5,18200.0,-0.91,48875.840000000004,48494.229999999996,48687.55500000001,56138.0,56298.0,70685.0
2021-08-22,32.28360629081726,101.0,18.99625085,388.0,62.0,2021-08-22,49254.5,48870.4,49480.3,48151.0,49320.0,0.77,48467.0,48319.69,48485.905,67256.0,61626.0,73556.0
2021-08-23,37.33550661802292,93.0,6.3188736,409.0,72.0,2021-08-23,49539.7,49255.4,50498.8,49038.6,75370.0,0.58,48428.96,48276.18,48281.275,69886.0,64132.0,73169.0
2021-08-24,70.56394439935684,157.0,12.68160171,621.0,85.0,2021-08-24,47714.7,49532.5,49847.4,47623.6,74260.0,-3.68,48300.439999999995,48249.64,48107.405000000006,62158.0,64616.0,71626.5
2021-08-25,80.63620918989182,142.0,18.97660198999926,412.0,50.0,2021-08-25,48994.5,47707.4,49230.2,47163.3,63540.0,2.68,48512.98,48478.07,47969.145000000004,56830.0,65998.0,72721.0
2021-08-26,61.72135043144226,100.0,19.265147509999306,397.0,51.0,2021-08-26,46831.6,48994.4,49347.8,46360.4,73790.0,-4.41,48112.619999999995,48570.46,47873.295,56458.0,64458.0,72810.5
2021-08-27,34.834431648254395,149.0,184.44030499,309.0,50.0,2021-08-27,49064.3,46830.2,49142.0,46371.5,62470.0,4.77,48172.38,49064.16,47938.245,55996.0,62809.0,72291.0
2021-08-28,46.14907252788544,101.0,13.45561745,300.0,42.0,2021-08-28,48897.1,49062.8,49289.4,48428.5,36730.0,-0.34,48123.4,49424.94,47872.43,58378.0,63508.0,72213.0
2021-08-29,31.78472274541855,146.0,0.0,245.0,34.0,2021-08-29,48777.4,48899.7,49621.7,47870.1,47620.0,-0.24,48198.840000000004,49213.189999999995,47791.715000000004,67074.0,78591.0,72884.5
2021-08-30,34.51503574848175,136.0,6.795793910000218,400.0,73.0,2021-08-30,46992.7,48777.1,48886.0,46876.9,61680.0,-3.66,48443.159999999996,48941.590000000004,47768.18,75166.0,83877.0,72685.5
2021-08-31,42.36356419324875,131.0,32.76018633999937,597.0,108.0,2021-08-31,47130.4,46989.1,48217.0,46709.3,71480.0,0.29,49028.3,48880.88,47780.479999999996,72458.0,85072.0,71700.5
2021-09-01,29.33230048418045,95.0,15.41926801999912,1034.0,229.0,2021-09-01,48819.4,47129.2,49121.0,46533.1,74380.0,3.58,49955.94,48652.12,47567.49,69622.0,85486.0,72024.5
2021-09-02,36.13403844833374,106.0,43.73911862,561.0,119.0,2021-09-02,49274.3,48817.8,50355.3,48612.9,80210.0,0.93,50726.479999999996,48286.37,47159.085,68638.0,82206.0,75433.0
2021-09-03,21.290012300014496,122.0,18.98330318,347.0,47.0,2021-09-03,49999.0,49269.5,51008.8,48377.3,88080.0,1.47,50227.54,47965.17,46872.95,90108.0,78637.0,76121.5
2021-09-04,100.39981204271317,169.0,12.688973,566.0,97.0,2021-09-04,49918.4,49999.3,50534.6,49461.4,48140.0,-0.16,49440.020000000004,47460.22,46616.46000000001,92588.0,79444.0,75444.5
2021-09-05,30.778788626194,117.0,82.74146139,450.0,81.0,2021-09-05,51768.6,49918.7,51878.2,49492.4,57300.0,3.71,48733.46,47176.13,46261.535,97686.0,81163.0,79481.5
2021-09-06,40.56764078140259,109.0,31.61995143999988,544.0,108.0,2021-09-06,52672.1,51769.4,52726.2,51002.8,69460.0,1.75,47348.3,46812.33,45807.445,101350.0,81773.0,78934.0
2021-09-07,85.58888977766037,163.0,32.54982889,511.0,77.0,2021-09-07,46779.6,52674.2,52885.3,43072.4,187560.0,-11.19,45846.26,46319.92,45334.009999999995,95774.0,80918.0,78956.5
2021-09-08,61.59416538476944,176.0,22.13407133999984,1239.0,221.0,2021-09-08,46061.4,46774.1,47316.9,44493.7,100480.0,-1.54,45702.8,46370.240000000005,45103.659999999996,67166.0,67178.0,72284.5
2021-09-09,119.76658594608308,175.0,12.511562590000032,790.0,146.0,2021-09-09,46385.6,46057.6,47305.7,45609.0,73630.0,0.7,45480.42,46594.770000000004,44851.705,66300.0,61494.0,70261.0
2021-09-10,41.31316596269608,102.0,18.85497663999994,417.0,63.0,2021-09-10,44842.8,46385.9,47021.6,44283.6,75620.0,-3.33,45618.8,46680.08,44609.265,64640.0,58329.0,68990.0
2021-09-11,45.22326070070267,107.0,6.35577137,753.0,176.0,2021-09-11,45161.9,44844.9,45975.6,44766.6,41580.0,0.71,46276.36,46482.86,44558.29,62196.0,58563.0,68425.0
2021-09-12,29.018109261989597,93.0,31.68927770000041,376.0,88.0,2021-09-12,46062.3,45162.6,46386.4,44755.2,44520.0,1.99,46793.58,46031.8,44707.495,66062.0,68660.0,71079.0
2021-09-13,42.427348017692566,96.0,56.03853502999961,481.0,134.0,2021-09-13,44949.5,46060.8,46807.7,43463.2,96150.0,-2.42,47037.68,45780.73,44787.725,67190.0,73606.0,70844.0
2021-09-14,34.506765961647034,134.0,31.810591780000003,359.0,61.0,2021-09-14,47077.5,44950.2,47247.6,44718.7,65330.0,4.73,47709.12,45772.7,44950.255,56688.0,71445.0,68157.0
2021-09-15,32.17533749341965,164.0,71.64049253000005,636.0,102.0,2021-09-15,48130.6,47070.8,48436.5,46743.9,63400.0,2.24,47741.36,45346.94,45057.745,52018.0,77800.0,68236.5
2021-09-16,33.68782550096512,115.0,26.01134076,605.0,159.0,2021-09-16,47748.0,48132.3,48480.6,47040.3,60910.0,-0.8,46689.36,44802.56,45224.68,54930.0,76095.0,68898.0
2021-09-17,81.96513628959656,159.0,25.28965105000037,482.0,116.0,2021-09-17,47282.8,47748.2,48155.9,46788.8,50160.0,-0.97,45270.02,44348.1,45603.44,71258.0,76995.0,71665.5
2021-09-18,77.33603197336197,152.0,13.65059433,418.0,94.0,2021-09-18,48306.7,47283.9,48761.0,47070.5,43640.0,2.17,44523.78,43837.08,45928.494999999995,80022.0,77391.0,72941.5
2021-09-19,76.67110908031464,158.0,31.57238662000005,519.0,114.0,2021-09-19,47238.7,48299.9,48341.9,46866.6,41980.0,-2.21,43836.28,43108.64,46208.895000000004,86202.0,79028.0,73962.0
2021-09-20,30.63205975294113,68.0,8.933539500000002,570.0,110.0,2021-09-20,42870.6,47240.8,47323.9,42547.1,77960.0,-9.25,42952.520000000004,42538.45,46594.08500000001,103582.0,79651.0,75095.5
2021-09-21,20.358404278755188,269.0,13.467236349999974,690.0,185.0,2021-09-21,40651.3,43012.3,43619.3,39646.8,142550.0,-5.18,42915.759999999995,42633.72,47184.94,97260.0,78287.0,76419.0
2021-09-22,77.0352212190628,168.0,25.36274477,663.0,138.0,2021-09-22,43551.6,40660.8,43976.7,40585.7,93980.0,7.13,43426.18000000001,43383.19,48026.240000000005,82732.0,73498.0,72983.5
2021-09-23,83.9676006436348,156.0,0.0,357.0,83.0,2021-09-23,44869.2,43550.7,44949.8,43090.1,74540.0,3.03,43150.380000000005,43794.72,48649.455,74760.0,68082.0,72027.0
2021-09-24,61.14144557714462,124.0,6.35784082,747.0,151.0,2021-09-24,42819.9,44867.4,45112.0,40908.5,128880.0,-4.57,42381.0,44127.810000000005,49275.0,71854.0,64869.0,71981.0
2021-09-25,46.61710828542709,112.0,25.3757354,329.0,81.0,2021-09-25,42686.8,42818.7,42959.3,41714.5,46350.0,-0.31,42124.380000000005,44768.55,50001.295,55720.0,58673.0,68529.0
2021-09-26,34.83987706899643,100.0,19.034057459999843,349.0,63.0,2021-09-26,43203.4,42685.8,43907.3,40786.6,69910.0,1.21,42351.68000000001,45646.8,50950.58,59314.0,61701.0,72285.5
2021-09-27,20.19257688522339,116.0,32.30980005,343.0,73.0,2021-09-27,42172.6,43200.9,44293.2,42143.9,54120.0,-2.39,43340.2,46858.78,51833.465000000004,64264.0,66336.0,71286.5
2021-09-28,108.8233512043953,162.0,21.0463211,468.0,109.0,2021-09-28,41022.3,42169.9,42758.8,40906.4,60010.0,-2.73,44439.06,48019.91,52801.21,61404.0,68492.0,71250.0
2021-09-29,16.78617024421692,138.0,18.87477861,412.0,91.0,2021-09-29,41536.8,41023.1,42571.2,40815.0,48210.0,1.25,45874.62,49309.15,53852.909999999996,57884.0,68896.0,72257.0
2021-09-30,66.77799367904663,141.0,25.204143610000266,873.0,189.0,2021-09-30,43823.3,41534.5,44101.2,41416.7,64319.99999999999,5.5,47412.719999999994,50649.72,54989.994999999995,61626.0,70540.0,73854.5
2021-10-01,14.628606379032137,97.0,12.712908570000002,432.0,105.0,2021-10-01,48146.0,43824.4,48435.2,43292.9,94660.0,9.86,48941.92,51736.159999999996,56097.78500000001,64088.0,74551.0,74632.0
2021-10-02,22.22537761926651,82.0,6.29036933,966.0,238.0,2021-10-02,47666.9,48147.2,48306.9,47451.7,39820.0,-1.0,50377.36,52669.29,56800.994999999995,68408.0,72469.0,75168.0
2021-10-03,25.87144219875336,65.0,12.549977129999975,715.0,138.0,2021-10-03,48200.1,47665.4,49165.2,47123.0,42410.0,1.12,51600.76,53504.19,57452.165,75580.0,75972.0,76961.5
2021-10-04,15.860127747058868,92.0,0.0256306199999999,557.0,143.0,2021-10-04,49227.3,48200.4,49481.7,46958.6,66920.0,2.13,52743.68000000001,54422.19,58107.78500000001,79908.0,79093.0,76693.5
2021-10-05,40.48502850532532,148.0,19.07745191,611.0,197.0,2021-10-05,51469.3,49229.5,51872.4,49060.1,76630.0,4.55,53886.719999999994,55234.04,58689.74500000001,79454.0,78385.0,75481.0
2021-10-06,74.43386882543564,145.0,89.24670446999876,802.0,183.0,2021-10-06,55323.2,51470.0,55676.1,50439.5,116260.0,7.49,54530.4,56254.36,59269.630000000005,85014.0,82870.0,74202.5
2021-10-07,91.04885220527648,186.0,11.18241969000005,705.0,201.0,2021-10-07,53783.9,55325.2,55325.6,53476.4,75680.0,-2.78,54961.219999999994,56808.15,59519.01000000001,76530.0,76237.0,71246.0
2021-10-08,40.47245895862579,106.0,25.46656567000033,747.0,215.0,2021-10-08,53914.7,53785.5,55977.9,53659.3,64050.0,0.24,55407.62000000001,57582.509999999995,59751.719999999994,76364.0,74008.0,71867.5
2021-10-09,59.01421141624451,143.0,25.61174141,654.0,135.0,2021-10-09,54942.5,53924.1,55430.8,53711.7,64650.00000000001,1.91,56100.7,58396.670000000006,60085.11,78278.0,75618.0,73088.5
2021-10-10,56.28107696771622,111.0,0.0,286.0,49.0,2021-10-10,54687.7,54942.5,56432.2,54100.8,104430.0,-0.46,56581.36,59330.270000000004,60450.125,77316.0,77169.0,73025.5
2021-10-11,35.52249026298523,98.0,19.03299727,529.0,109.0,2021-10-11,57477.3,54686.9,57814.1,54457.8,73840.0,5.1,57978.32000000001,60459.409999999996,60807.74500000001,80726.0,74713.0,69829.5
2021-10-12,75.48320549726486,162.0,19.17067138,503.0,97.0,2021-10-12,56015.9,57480.6,57635.7,54155.4,74850.0,-2.54,58655.08,60932.7,60999.36,75944.0,77867.0,68640.5
2021-10-13,90.19406771659852,166.0,21.97216343999991,664.0,164.0,2021-10-13,57380.1,56014.5,57697.4,54314.4,73620.0,2.44,59757.4,61400.14,61244.33,71652.0,77951.0,67958.5
2021-10-14,38.74469214677811,127.0,12.8602728,605.0,130.0,2021-10-14,57345.8,57370.4,58506.5,56866.8,59840.0,-0.06,60692.64,61793.380000000005,61536.409999999996,72958.0,74294.0,67540.5
2021-10-15,123.84151524305344,158.0,20.753675180000695,516.0,104.0,2021-10-15,61672.5,57348.2,62892.8,56874.8,121480.0,7.54,62079.18000000001,62145.45,61815.045,77022.0,72577.0,67601.0
2021-10-16,109.10079491138458,190.0,150.63517094999995,862.0,233.0,2021-10-16,60861.1,61669.2,62329.2,60161.9,49930.0,-1.32,62940.5,62284.9,61802.05,68700.0,65535.0,64022.5
2021-10-17,88.95102196931839,165.0,6.31343933000062,613.0,151.0,2021-10-17,61527.5,60865.5,61651.4,59143.4,53390.0,1.09,63210.31999999999,62229.87000000001,61807.71000000001,79790.0,66255.0,63749.0
2021-10-18,109.5038298368454,297.0,19.09962526000019,565.0,126.0,2021-10-18,62056.3,61525.8,62623.6,60026.9,80150.0,0.86,63042.880000000005,61920.93000000001,61805.530000000006,84250.0,69727.0,62824.0
2021-10-19,108.37853819131853,206.0,2.722708150000001,593.0,167.0,2021-10-19,64278.5,62030.2,64454.0,61451.0,80160.0,3.58,62894.119999999995,61773.55,61866.375,75630.0,70559.0,60533.5
2021-10-20,115.2778458595276,263.0,336.84009638,656.0,184.0,2021-10-20,65979.1,64276.9,66967.1,63543.7,79870.0,2.65,62211.719999999994,61569.979999999996,62028.844999999994,68132.0,68882.0,60579.5
2021-10-21,26.530792832374573,26.0,0.0,750.0,266.0,2021-10-21,62210.2,66004.6,66616.9,62092.1,105380.0,-5.71,61629.3,61156.08,62075.11,62370.0,64946.0,59892.5
2021-10-22,97.07958167791368,190.0,19.15597997,501.0,127.0,2021-10-22,60690.3,62200.8,63699.7,60055.7,75690.0,-2.44,61249.42,61066.020000000004,62211.229999999996,52720.0,59414.0,59434.0
2021-10-23,63.70220172405243,128.0,31.76080577,552.0,116.0,2021-10-23,61312.5,60693.2,61728.7,59738.3,37050.0,1.03,60798.98,61088.52,62417.05,55204.0,57966.0,58168.0
2021-10-24,50.24960267543793,92.0,39.19395144999969,423.0,119.0,2021-10-24,60866.5,61308.2,61469.9,59523.7,42670.0,-0.73,60652.98,61279.44,62558.15,65488.0,60787.0,59479.0
2021-10-25,58.74945068359375,104.0,12.757626079999998,523.0,104.0,2021-10-25,63067.0,60864.3,63694.8,60655.8,51060.0,3.62,60928.240000000005,61484.64,62734.75499999999,69632.0,62625.0,58862.5
2021-10-26,91.52242356538773,122.0,12.749290079999824,861.0,249.0,2021-10-26,60310.8,63067.5,63275.1,59907.3,57130.0,-4.37,60682.86,61319.2,62856.81499999999,67522.0,62510.0,58008.5
2021-10-27,112.00417244434357,138.0,13.32457163,498.0,195.0,2021-10-27,58438.1,60312.5,61452.9,58112.6,88110.0,-3.11,60882.619999999995,61385.55,63021.17,66108.0,61243.0,57828.5
2021-10-28,63.32330000400543,229.0,25.292429520000045,684.0,190.0,2021-10-28,60582.5,58437.2,62251.3,58128.1,88470.0,3.67,61378.06,61690.12999999999,63103.719999999994,60728.0,55921.0,59191.0
2021-10-29,142.98675429821014,179.0,18.88045065,744.0,138.0,2021-10-29,62242.8,60579.9,62952.2,60322.2,63390.0,2.74,61905.9,61959.2,63092.985,56086.0,50508.0,58464.0
2021-10-30,46.529210805892944,78.0,19.85795978,662.0,189.0,2021-10-30,61840.1,62245.0,62338.5,60786.0,40510.0,-0.65,62041.04,62487.71000000001,62828.61,55618.0,52277.0,60313.0
2021-10-31,69.32505679130554,93.0,43.99505693000001,617.0,159.0,2021-10-31,61309.6,61842.2,62393.7,60005.7,50060.0,-0.86,61955.54,62994.13999999999,62640.77499999999,57498.0,54839.0,62009.5
2021-11-01,84.96556675434113,120.0,0.0,728.0,220.0,2021-11-01,60915.3,61310.1,62430.1,59612.7,61210.0,-0.64,61888.48,63356.44,62561.175,56378.0,59454.0,61733.0
2021-11-02,56.71545547246933,83.0,25.163015400000003,487.0,107.0,2021-11-02,63221.7,60912.2,64256.4,60651.5,65260.00000000001,3.79,62002.2,63745.58,62451.125,51114.0,58370.0,60721.5
2021-11-03,58.67855942249298,166.0,50.5290234699998,610.0,160.0,2021-11-03,62918.5,63223.5,63508.6,60883.0,61050.0,-0.48,62012.5,63836.86,62105.48,44930.0,58171.0,61281.0
2021-11-04,57.808085203170776,141.0,4.257667950004,631.0,208.0,2021-11-04,61412.6,62915.4,63077.6,60742.9,49910.0,-2.39,62934.380000000005,63984.869999999995,61838.215000000004,48936.0,55100.0,61852.5
2021-11-05,61.79281747341156,116.0,25.28823613999995,618.0,166.0,2021-11-05,60974.3,61411.5,62560.3,60742.4,44460.0,-0.71,64032.740000000005,64394.42999999999,61626.17,52180.0,53507.0,62191.0
2021-11-06,41.86014747619629,76.0,51.13002863,611.0,177.0,2021-11-06,61483.9,60973.2,61543.2,60093.6,34890.0,0.84,64824.39999999999,64656.78999999999,61524.21,62530.0,54414.0,62807.5
2021-11-07,79.35624396800995,108.0,25.19378817,447.0,116.0,2021-11-07,63273.2,61483.8,63273.2,61347.2,34340.0,2.91,65488.96,64517.31,61136.56,65626.0,62461.0,66264.5
2021-11-08,63.31616461277008,215.0,43.98317855000527,739.0,149.0,2021-11-08,67527.9,63276.4,67763.3,63276.4,81080.0,6.72,65661.22,64226.77,60711.19500000001,71412.0,66420.0,66583.0
2021-11-09,132.90942507982254,308.0,0.00596169,846.0,277.0,2021-11-09,66904.4,67528.7,68493.3,66334.9,66130.0,-0.92,65035.36,63169.51000000001,60199.375,61264.0,68349.0,64993.0
2021-11-10,72.5070971250534,157.0,25.73170979,1048.0,244.0,2021-11-10,64932.6,66942.6,68990.6,62951.3,96210.0,-2.95,64756.119999999995,62287.409999999996,59743.895,54834.0,69180.0,64619.0
2021-11-11,55.76215392351151,218.0,25.404898520000003,796.0,224.0,2021-11-11,64806.7,64922.8,65583.3,64121.9,50370.0,-0.19,64489.18000000001,61765.91000000001,59341.41000000001,46298.0,64012.0,63491.5
2021-11-12,146.70120978355408,305.0,12.687624450000117,727.0,209.0,2021-11-12,64134.5,64782.6,65449.7,62309.7,63270.0,-1.04,63545.659999999996,61156.67,58961.590000000004,59296.0,63073.0,64310.5
2021-11-13,191.22283202409744,263.0,0.0,316.0,93.0,2021-11-13,64398.6,64133.3,64906.0,63381.4,30340.0,0.41,62792.31999999999,60374.1,58579.665,61428.0,64391.0,63894.0
2021-11-14,119.2711265683174,232.0,12.6973171,518.0,119.0,2021-11-14,65508.2,64397.2,65508.2,63608.3,33980.0,1.72,61303.659999999996,59691.56,58041.31000000001,75434.0,68605.0,66837.0
2021-11-15,125.33893471956252,303.0,33.62262477,478.0,117.0,2021-11-15,63597.9,65514.9,66311.2,63439.5,53530.0,-2.92,59818.7,58857.91000000001,57225.66000000001,83526.0,70875.0,73538.0
2021-11-16,90.44993710517883,312.0,44.22397550999974,808.0,232.0,2021-11-16,60089.1,63605.1,63605.6,58655.9,115360.0,-5.52,59042.64,58391.630000000005,56516.04,81726.0,71201.0,74463.0
2021-11-17,148.9274765253067,281.0,19.18837557,748.0,242.0,2021-11-17,60367.8,60074.2,60814.5,58531.9,73930.0,0.46,58767.68000000001,57755.81,56039.69,66850.0,70068.0,73179.0
2021-11-18,120.95004439353944,275.0,18.92200102,853.0,390.0,2021-11-18,56955.3,60368.2,60936.9,56524.4,100370.0,-5.65,57955.880000000005,57195.619999999995,55551.06,67354.0,66746.0,72297.0
2021-11-19,128.79161113500595,343.0,30.28917101,838.0,268.0,2021-11-19,58083.4,56908.3,58335.9,55626.3,74440.0,1.98,58079.46,57229.240000000005,55226.990000000005,61776.0,61637.0,70058.0
2021-11-20,170.1786763072014,286.0,6.284692740000082,423.0,189.0,2021-11-20,59717.6,58080.8,59854.6,57435.3,44530.0,2.81,57897.119999999995,57200.380000000005,54702.65,58224.0,60058.0,69270.5
2021-11-21,88.29755544662476,233.0,32.28210331,446.0,128.0,2021-11-21,58714.3,59724.0,60002.6,58528.3,40980.0,-1.68,57740.619999999995,56916.909999999996,54073.62999999999,60676.0,62971.0,70447.0
2021-11-22,80.57932436466217,194.0,31.508836089999413,514.0,117.0,2021-11-22,56308.8,58719.7,59288.3,55656.8,76450.0,-4.1,56743.94,56766.509999999995,53603.64,73286.0,65548.0,70659.5
2021-11-23,85.32652586698532,298.0,6.30336039,761.0,222.0,2021-11-23,57573.2,56304.8,57855.1,55542.5,72480.0,2.25,56435.36,56785.23,53292.25,66138.0,63397.0,68852.0
2021-11-24,125.0381640791893,197.0,12.83173166,744.0,208.0,2021-11-24,57171.7,57559.4,57697.4,55910.6,56680.0,-0.7,56379.020000000004,56391.06,52748.770000000004,61498.0,65069.0,69246.5
2021-11-25,107.0004667043686,200.0,25.18448908,606.0,132.0,2021-11-25,58935.1,57167.1,59387.3,57029.8,56790.0,3.08,56503.64,55593.409999999996,52308.51,61892.0,76201.0,69539.5
2021-11-26,82.6607825756073,156.0,12.58756373,631.0,114.0,2021-11-26,53730.9,58937.3,59151.1,53533.5,104030.0,-8.83,56093.2,54640.45,51805.33,65266.0,77725.0,70714.0
2021-11-27,95.73569506406784,237.0,25.54858276,609.0,158.0,2021-11-27,54765.9,53747.2,55280.3,53654.3,40710.0,1.93,56789.08,54323.56999999999,51500.195,57810.0,76290.0,67922.5
2021-11-28,135.92618471384048,215.0,6.28159672,318.0,86.0,2021-11-28,57291.5,54758.0,57392.3,53448.3,49280.0,4.61,57135.1,53906.5,51070.509999999995,60656.0,77848.0,69262.0
2021-11-29,200.25429606437683,358.0,30.16487131,522.0,126.0,2021-11-29,57794.8,57288.1,58855.2,56726.7,58650.0,0.88,56403.1,53224.740000000005,50548.745,68640.0,78479.0,68644.5
2021-11-30,187.0033105611801,471.0,0.0,509.0,146.0,2021-11-30,56882.9,57795.2,59174.4,55936.9,73660.0,-1.58,54683.18000000001,52204.92,49994.229999999996,90510.0,78483.0,67914.5
2021-12-01,259.6290411353111,378.0,6.313783619999413,648.0,258.0,2021-12-01,57210.3,56891.7,59064.3,56496.5,66750.0,0.58,53187.7,51230.35,49494.845,90184.0,77923.0,67108.0
2021-12-02,47.73272079229355,97.0,6.423132530000415,429.0,114.0,2021-12-02,56496.0,57207.8,57377.5,55807.9,54940.0,-1.25,51858.06,50440.770000000004,49079.43,94770.0,75771.0,66664.5
2021-12-03,131.3876468539238,222.0,10.36744902,634.0,100.0,2021-12-03,53631.5,56495.2,57543.6,52008.9,89200.0,-5.07,50677.9,49799.270000000004,48684.615,95040.0,74307.0,65962.0
2021-12-04,-12.021606147289276,189.0,18.91005924,815.0,258.0,2021-12-04,49195.2,53620.7,53847.2,42587.8,168000.0,-8.27,50046.38,49106.479999999996,48543.09,88318.0,73424.0,64314.0
